OBJECTID,ID,Name,District,Class,CreatedBy,CreatedDate,EditBy,EditDate,GlobalID,Shape__Area,Shape__Length,Lead,Non-Lead,Unknown,total_points,known_points,pct_known_lead,pct_known_nonlead,pct_unknown,pct_known_lead_total,pct_known_nonlead_total,total_count,white_count,black_count,hispanic_count,asian_count,native_count,hipi_count,pct_white,pct_black,pct_hispanic,pct_asian,pct_native,pct_hipi
58,GRPK,Green Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,ae4f9cba-30f5-4a54-8cd5-78a9c6adbf62,3851134.1953125,8528.09594069715,3,13,276,292,16,0.1875,0.8125,0.9452054794520548,0.010273972602739725,0.04452054794520548,1033.6436281021483,86.91334798104448,897.4747234734988,22.238997004118463,16.700082920713008,1.1262030818307154,0.0,0.08408444227593632,0.8682631993014203,0.021515149321774493,0.016156519003919838,0.0010895467753218907,0.0
59,HKHL,Hickory Hill,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,c7ac6c11-eb83-417c-b71a-70080f156039,11840924.2695313,16074.9919610423,0,61,393,454,61,0.0,1.0,0.8656387665198237,0.0,0.1343612334801762,1294.9705119473806,160.1270581155796,773.6248552823224,336.8213495555436,0.8840162361079901,0.0,0.0,0.1236530535933054,0.5974073140236552,0.26009962887033666,0.0006826535646580892,0.0,0.0
60,HPST,Highland Park Southern Tip,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,92dd6019-41bc-4919-85b8-67bffb5cda77,13765967.4921875,19033.7083411283,67,109,684,860,176,0.3806818181818182,0.6193181818181818,0.7953488372093023,0.07790697674418605,0.12674418604651164,2371.4155967420256,346.4851718248279,1887.44413970954,29.881974923617033,16.297029419789123,0.004120747028026268,0.0,0.14610900438575478,0.7959145340456599,0.012600901741841645,0.006872278921576982,1.737673916662927e-06,0.0
61,HGTR,Highland Terrace,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,43df16f4-9227-4a1a-8578-6ffaab1040f0,3143215.2578125,7460.54185403312,18,32,369,419,50,0.36,0.64,0.8806682577565632,0.04295942720763723,0.07637231503579953,973.7377524487903,59.50684845971559,872.9042822963573,24.684426326370698,14.989866617965081,1.5817990150040635,0.0,0.06111178118550468,0.8964469952008605,0.02535017900280997,0.015394151639153388,0.0016244610122449286,0.0
62,HSCT,Hillside Court,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,12c34bde-480e-4e28-9082-9ad0aaaafc96,4313427.0546875,9535.82569913621,0,13,257,270,13,0.0,1.0,0.9518518518518518,0.0,0.04814814814814815,305.05458844177645,31.786242174878286,231.62992462509186,15.556072842517922,0.0,0.8296572182676225,0.0,0.10419853816080231,0.7593064762876084,0.05099439061703213,0.0,0.00271970083290838,0.0
63,HOKS,Hioaks,Midlothian,1,richmondvagis,1572900161564,richmondvagis,1572900161564,7299354d-d6eb-498c-8c1f-67d684a4bbb0,8712872.11328125,15589.2518251208,0,92,94,186,92,0.0,1.0,0.5053763440860215,0.0,0.4946236559139785,1275.0518673278211,76.06583890143344,1090.178364841992,69.1403293053888,9.33042271967781,0.01367097088381479,0.0,0.05965705462699942,0.8550070728704738,0.054225503351709954,0.007317680918527622,1.0721893935550722e-05,0.0
64,HOLL,Hollywood Cemetery,Near West,3,richmondvagis,1572900161564,richmondvagis,1572900161564,4c8e2385-eb08-4286-8adc-b69c1f93597b,18706909.34375,19110.8235086907,0,18,26,44,18,0.0,1.0,0.5909090909090909,0.0,0.4090909090909091,1788.2424247966026,564.403521805312,1075.8992095822466,56.09170763613936,27.42550889731034,0.0,0.0,0.3156191319359332,0.6016517641362977,0.031366948271859346,0.015336572109583946,0.0,0.0
65,HGNT,Huguenot,Huguenot,1,richmondvagis,1572900161564,richmondvagis,1572900161564,61f7cd69-83d6-42b9-aa79-2ff5c9ae5aa1,68136402.3007813,43216.2648634005,2,505,1224,1731,507,0.0039447731755424065,0.9960552268244576,0.707105719237435,0.0011554015020219526,0.29173887926054304,3292.856469549991,2878.011491257758,300.3539514566723,13.69522662726242,74.82063509515132,0.0,0.013828532579684218,0.8740166836518912,0.09121380000438323,0.00415907184352133,0.0227221064103582,0.0,4.199555221298199e-06
66,JKWD,Jackson Ward,Downtown,1,richmondvagis,1572900161564,richmondvagis,1572900161564,9697e940-ec17-451f-be30-7aa50a4998e2,5344403.17578125,9494.59115943744,14,102,692,808,116,0.1206896551724138,0.8793103448275862,0.8564356435643564,0.017326732673267328,0.12623762376237624,1210.624755533404,451.4640769795724,642.3479968945352,42.77885548844671,37.04356547756173,0.0004034174596004568,0.0,0.37291825969695813,0.5305921541407067,0.03533618100316993,0.030598717982799097,3.332308031506511e-07,0.0
67,JHNK,Jahnke,Midlothian,1,richmondvagis,1572900161564,richmondvagis,1572900161564,ef19790d-71c5-4169-ab14-0e6aad9a2ef2,16470409.5039063,24970.7689813824,0,338,619,957,338,0.0,1.0,0.6468129571577848,0.0,0.35318704284221525,2313.7512422021873,701.8881221252524,1399.2885567948244,78.78831166427412,43.50409724899435,1.6438347870938874,0.0,0.3033550492909548,0.604770526438705,0.03405219637582336,0.018802409029757203,0.0007104630597753088,0.0
68,JFDV,Jeff Davis,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,99c2c15c-56bc-418d-9cd9-4e94aa3a6c0d,26429283.9804688,32077.6013011328,1,116,1407,1524,117,0.008547008547008548,0.9914529914529915,0.9232283464566929,0.0006561679790026247,0.07611548556430446,1192.7155122621598,145.85604698152352,589.1367388205514,410.8996726365472,21.18624879370702,0.0,0.0,0.12228905005594012,0.493945733717479,0.34450769560061795,0.01776303617744033,0.0,0.0
69,JMRL,John Marshall,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,37796f08-6f9a-4d34-a7c5-de247b4bd308,5322604.65234375,13695.7253216623,3,27,217,247,30,0.1,0.9,0.8785425101214575,0.012145748987854251,0.10931174089068826,837.0298949268577,274.765628589542,525.3166854694739,10.167222955927883,5.2093669219499645,2.1080907875191253,1.4177456112331763e-06,0.3282626227030421,0.6275960854604575,0.012146785936261366,0.006223633054832737,0.0025185370323043683,1.6937813330515076e-09
70,LBNP,Laburnum Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,7be55c58-8dcf-49d6-8669-854836a48fa3,7342471.3828125,11130.0130930593,20,37,196,253,57,0.3508771929824561,0.6491228070175439,0.7747035573122529,0.07905138339920949,0.14624505928853754,945.0439760360475,579.6842546756399,282.1975359905016,16.779239580250927,12.538751384205161,0.0,0.0,0.6133939471336607,0.2986078353455771,0.0177549828428417,0.013267902554967332,0.0,0.0
71,MGIC,Magnolia Industrial Center,North,2,richmondvagis,1572900161564,richmondvagis,1572900161564,0cafdbf0-d93e-4f21-b1f1-f62fe38d0ed4,5044563.69921875,15425.6895925847,0,22,40,62,22,0.0,1.0,0.6451612903225806,0.0,0.3548387096774194,770.9777671005827,118.15974819038665,608.335865431198,9.242823633717041,0.3909199668021304,0.0,0.0,0.1532596051825855,0.7890446279909831,0.011988443802311632,0.000507044409688056,0.0,0.0
72,MVGD,Malvern Gardens,Far West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,cba91ee2-cf46-4b2d-a50f-a267a8aac638,6474632.25390625,11355.2270726735,11,32,592,635,43,0.2558139534883721,0.7441860465116279,0.9322834645669291,0.01732283464566929,0.050393700787401574,1115.070773050835,981.5243673862811,83.22326444534991,7.771563390137077,22.546766606447257,0.0,0.0,0.8802350407775726,0.07463496170530141,0.006969569625499258,0.020220031904126835,0.0,0.0
73,MNCH,Manchester,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,a66ceda0-2cb4-4ff0-b6be-7ea9f7ab09e5,8805890.89453125,13588.7449076348,0,183,333,516,183,0.0,1.0,0.6453488372093024,0.0,0.3546511627906977,1221.3400194066671,570.4582929723713,451.2166983329222,30.527437151477184,12.999925875007403,0.0,0.0,0.4670757396859088,0.3694439641404082,0.024995035507235374,0.010643985842143149,0.0,0.0
74,MRMF,Mary Munford,Far West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,97116979-b071-4963-8347-5bfce19cbd0d,7834434.7265625,14514.1254600852,2,37,433,472,39,0.05128205128205128,0.9487179487179487,0.9173728813559322,0.00423728813559322,0.07838983050847458,1445.4483719027583,1379.441755776457,1.9300867658901386,22.494199821843335,35.503923710900764,0.0,0.0,0.9543348504108718,0.0013352858555227486,0.015562091499838514,0.024562567851637716,0.0,0.0
75,MRY,Maury,Old South,2,richmondvagis,1572900161564,richmondvagis,1572900161564,c75be7c5-1fee-4316-97de-c63bf9928695,16610430.3085938,18723.4363678366,0,36,155,191,36,0.0,1.0,0.8115183246073299,0.0,0.18848167539267016,1175.5825448572718,122.65940400495572,892.5333958386746,59.94454545931498,0.0034545929836570935,3.193444542483053,0.0,0.10433925251913967,0.7592264786026043,0.050991353794380204,2.938622216508427e-06,0.0027164783591362113,0.0
76,MAY,Maymont,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,5cd7780a-c2bb-4f95-9894-92a1ac763c51,6341044.66015625,10809.7597582997,4,18,408,430,22,0.18181818181818182,0.8181818181818182,0.9488372093023256,0.009302325581395349,0.04186046511627907,570.5128230351467,178.36340505223416,347.6286384562278,19.136479319496683,9.37291560495306,0.0,0.0,0.31263697825990144,0.6093265995439545,0.03354259281621401,0.016428930650653647,0.0,0.0
77,MAYP,Maymont Park,Near West,3,richmondvagis,1572900161564,richmondvagis,1572900161564,ae493c6e-db5e-4301-bb95-75d88eff2041,8266490.22265625,12098.7684025351,0,4,20,24,4,0.0,1.0,0.8333333333333334,0.0,0.16666666666666666,529.6713132821512,245.26139736368714,252.21334639229892,9.10122971238273,12.855013149921682,0.0,0.0,0.4630445168795437,0.47616954150195234,0.017182787672577967,0.02426979303497588,0.0,0.0
78,MCG,McGuire,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,1fae21ec-28e4-4aee-99f5-99a87399df5e,9529869.87890625,17993.9701666743,1,75,511,587,76,0.013157894736842105,0.9868421052631579,0.8705281090289608,0.0017035775127768314,0.12776831345826234,1014.315415552699,118.9411391967189,661.8579415763096,181.30637556513938,13.905073956639736,0.0041228847985073005,0.0,0.11726247809406311,0.6525168911247041,0.17874753038860774,0.013708826409843018,4.064696972253691e-06,0.0
79,MCGM,McGuire Manor,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,efd5d382-6a59-4590-a07c-c4c732e575f9,8182112.10546875,12153.9036739762,0,55,387,442,55,0.0,1.0,0.8755656108597285,0.0,0.1244343891402715,985.6997743737963,86.74334894660923,615.3499537946391,223.3207262759115,18.009735618851778,0.021615703626089076,0.0,0.08800179446294007,0.6242772594581995,0.22656059388649508,0.018271015259482184,2.1929297528571804e-05,0.0
80,MCGV,McGuire Veterans Hospital,Broad Rock,2,richmondvagis,1572900161564,richmondvagis,1572900161564,25d53bb6-e0f1-49bd-92c9-75ee3396c0c3,7761507.671875,12321.0350965151,0,148,25,173,148,0.0,1.0,0.14450867052023122,0.0,0.8554913294797688,628.6631175012251,123.80765754690202,455.7026866052151,34.9329302767364,0.23204178517638724,0.0,0.0,0.1969380008151357,0.7248758101421896,0.05556701085882985,0.0003691035448344638,0.0,0.0
81,MDLT,Midlothian,Midlothian,2,richmondvagis,1572900161564,richmondvagis,1572900161564,e166bdaf-9e11-4948-8d71-84e2bc987e58,38079641.078125,36926.1821589602,0,317,841,1158,317,0.0,1.0,0.7262521588946459,0.0,0.27374784110535405,5900.298811708339,520.620171968649,3229.192829776568,1917.1437621046825,69.58047127260613,13.366197324148605,0.0,0.08823623829619429,0.5472931003712346,0.3249231646201328,0.011792702961845453,0.002265342442932756,0.0
82,MNWD,Monroe Ward,Downtown,2,richmondvagis,1572900161564,richmondvagis,1572900161564,aa0cba07-1513-481c-a38c-ea8225f7b259,5816219.76171875,10208.3773482293,4,125,365,494,129,0.031007751937984496,0.9689922480620154,0.7388663967611336,0.008097165991902834,0.25303643724696356,2258.6123691795888,1092.2097407480605,509.9176655877422,161.17083908207513,227.5275791339899,32.89096517622105,0.11924334377561852,0.4835755597782329,0.22576590500695923,0.07135834430084978,0.10073777255396697,0.014562465709053148,5.2794957383028984e-05
83,MNPK,Monument Avenue Park,Far West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,9db21d76-72b3-4d3c-ac91-fca1fae5410c,4645813.28125,8678.60408596182,2,40,321,363,42,0.047619047619047616,0.9523809523809523,0.8842975206611571,0.005509641873278237,0.11019283746556474,774.7752735681707,719.6136576838153,0.25642100065588513,22.99425525417605,13.7447960074891,0.00019449820638717195,0.0,0.9288030764968626,0.000330961776148272,0.029678612674714944,0.017740364821128646,2.5103822104624573e-07,0.0
84,MSBY,Mosby,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,e133fbc2-e8f9-4ff2-95f1-ff1cb5da7cc4,4891350.84765625,9859.77961042522,4,18,244,266,22,0.18181818181818182,0.8181818181818182,0.9172932330827067,0.015037593984962405,0.06766917293233082,1140.3396064805959,68.03707862794218,1018.8805365656289,26.125779978341097,0.010431301904805589,3.5751257073606184,0.0,0.05966387402602236,0.8934886859802902,0.02291052580289875,9.147539772822131e-06,0.0031351412220035463,0.0
85,MUSM,Museums,Near West,2,richmondvagis,1572900161564,richmondvagis,1572900161564,abe58b6d-fcae-4919-bd81-6b18886d2d5f,6615218.15234375,11455.8756244088,0,66,72,138,66,0.0,1.0,0.5217391304347826,0.0,0.4782608695652174,376.55954752189956,267.2302714182305,64.7050817756409,12.185837681884626,23.341886263891677,0.0,0.0,0.7096627164995443,0.1718322698268004,0.03236098450319052,0.06198723792160438,0.0,0.0
86,NTW,Newtowne West,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,a4333653-338e-4e44-a728-081e85caf182,4606310.2265625,8996.05778019356,14,52,127,193,66,0.21212121212121213,0.7878787878787878,0.6580310880829016,0.07253886010362694,0.2694300518134715,262.40659492159483,186.05386139954385,45.24387662262177,8.489574465227372,16.252508426357966,0.0013026002594695594,0.0,0.7090289078105502,0.17241897687876445,0.03235274809981051,0.061936356558470254,4.964053056131333e-06,0.0
87,NHP,North Highland Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,a38dda24-d27e-4a7a-ac61-e93fee15267f,12713501.1875,15760.034028306,41,101,1130,1272,142,0.2887323943661972,0.7112676056338029,0.8883647798742138,0.03223270440251572,0.07940251572327044,3181.580263447366,265.010890036568,2770.158953234279,70.66675324130034,37.581095867498114,3.9552123703115947,0.0,0.08329536522502134,0.8706864903143144,0.022211211847514466,0.01181208479926184,0.0012431597014076169,0.0
88,NBHG,Northern Barton Heights,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,78674092-2267-4fce-90d5-c0e4054d7a46,13955413.2382813,15851.0653587266,87,107,1080,1274,194,0.4484536082474227,0.5515463917525774,0.847723704866562,0.06828885400313972,0.08398744113029827,2752.52361050793,644.1346298411833,1845.934012435774,48.49816941366388,33.42396470029605,12.40184487689972,0.0,0.2340160234710283,0.6706333073361501,0.01761952894010395,0.012143025612095746,0.004505627065124858,0.0
89,NTHP,Northrop,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,79f2eddb-5ed2-4982-9495-6f0f46134b2c,7845438.9921875,13482.3341658868,2,92,207,301,94,0.02127659574468085,0.9787234042553191,0.6877076411960132,0.006644518272425249,0.30564784053156147,1103.2480575513498,596.7831527564493,483.27373152135254,8.358465545171187,0.3574430091700883,0.05850640484010402,0.0,0.5409328832910023,0.43804630174828924,0.007576234091653635,0.00032399151462222394,5.3031051756355245e-05,0.0
90,OKGR,Oak Grove,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,42815c05-2ae2-485b-80a7-ade042fb0b05,14871322.3671875,15978.3719623373,19,86,837,942,105,0.18095238095238095,0.819047619047619,0.8885350318471338,0.020169851380042462,0.09129511677282377,1869.7302433439925,243.61906244195816,1466.9375761597908,55.09160431592825,6.426417071211093,1.0064023498129704,0.0,0.1302963693876225,0.7845717751969336,0.029465001441810936,0.003437082485074165,0.0005382607215108371,0.0
91,OKW,Oakwood,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,16ce93d4-2f23-4635-86dc-7e400b32a563,4126307.28125,9988.36105825358,12,38,461,511,50,0.24,0.76,0.9021526418786693,0.023483365949119372,0.07436399217221135,452.493417091576,65.06076284007233,308.41035432128706,28.62115103479577,1.2565383381129849,0.0,0.0,0.1437827830916384,0.681579759333539,0.06325208269052762,0.002776920703486578,0.0,0.0
92,OKWC,Oakwood Cemetery,East,3,richmondvagis,1572900161564,richmondvagis,1572900161564,4b1d09c5-b789-43d3-9141-dcf2c6a1a52c,17688158.046875,27138.4318607655,0,0,14,14,0,0.0,0.0,1.0,0.0,0.0,1954.2864161379302,280.91960879314416,1335.6515720639125,122.37607252308543,5.390165956780026,8.918180450410127e-09,0.0,0.1437453622321639,0.6834471963958247,0.06261931286659894,0.0027581248645385855,4.5633947904290695e-12,0.0
93,OTMN,Old Town Manchester,Old South,2,richmondvagis,1572900161564,richmondvagis,1572900161564,afc0afbb-eb6d-4a10-8665-803bc9a7425a,15876859.2421875,18613.5437903784,0,165,222,387,165,0.0,1.0,0.5736434108527132,0.0,0.4263565891472868,2164.2507976527722,1073.276648752658,727.3415716896286,76.03250423449869,27.748500939129826,0.030092216980862493,0.0,0.4959114026510583,0.33607083452549186,0.035131096782757054,0.012821296390059937,1.3904218962746305e-05,0.0
94,ORGH,Oregon Hill,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,f0c90bc4-349c-4ed1-b8cf-c7c7fc179d88,4512427.4375,10787.7883870798,11,167,433,611,178,0.06179775280898876,0.9382022471910112,0.7086743044189853,0.01800327332242226,0.2733224222585925,1321.0978895848211,1038.0175633999784,193.32727448778564,53.84191052003944,25.01736388130344,0.0,0.0,0.7857234286599263,0.1463383417776424,0.04075542845425348,0.01893679800606267,0.0,0.0
95,OXFD,Oxford,Huguenot,1,richmondvagis,1572900161564,richmondvagis,1572900161564,38344f54-870e-4f57-a0f3-dd9224eb2df8,20354436.15625,19291.1155959696,1,140,457,598,141,0.0070921985815602835,0.9929078014184397,0.7642140468227425,0.0016722408026755853,0.23411371237458195,1700.6091625967556,973.9008007848313,680.3029730491434,11.781980511856458,2.7273215773730635,0.0,0.0,0.5726776158830801,0.40003487456832854,0.00692809422117066,0.0016037321433741796,0.0,0.0
96,PNLI,Parnell Industrial Area,Broad Rock,2,richmondvagis,1572900161564,richmondvagis,1572900161564,2c07243b-7553-4a22-9aa7-2858266f8262,15772024.3125,26078.0805788301,0,34,77,111,34,0.0,1.0,0.6936936936936937,0.0,0.3063063063063063,1639.9141083677853,193.6371816673881,954.3302149243914,465.0002115763948,2.53943973477324,0.0,0.0,0.1180776363099383,0.5819391455045417,0.2835515648067763,0.0015485199632197548,0.0,0.0
97,PTPL,Peter Paul,East,1,richmondvagis,1572900161564,richmondvagis,1572900161564,f1f7cdb4-4a88-49e3-b4b6-d1acd496c6f6,3258881.00390625,6901.69111746497,10,19,295,324,29,0.3448275862068966,0.6551724137931034,0.9104938271604939,0.030864197530864196,0.05864197530864197,869.7254318689854,83.4848804852541,745.6225699537434,12.057388988572546,8.795428206596323,0.010997453491767431,0.0,0.09598992673567142,0.8573079993204835,0.013863443043929361,0.010112879173482945,1.2644741764230803e-05,0.0
98,PINE,Pine Camp,North,3,richmondvagis,1572900161564,richmondvagis,1572900161564,75bf8a72-0709-4c8a-8e21-4707a071b86b,4896966.80859375,13913.9401944919,0,0,16,16,0,0.0,0.0,1.0,0.0,0.0,695.4147513675189,94.23982440231913,588.7434168356632,6.893368792984298,0.394577139508408,2.8400900807951794,0.0,0.13551599849873538,0.8466076045667874,0.009912600760091197,0.00056739828819058,0.004084023347520599,0.0
99,PNKN,Piney Knolls,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,e0309ee3-738a-425f-834c-2089e645ebb1,22120879.5664063,20264.5259120452,0,209,598,807,209,0.0,1.0,0.7410161090458488,0.0,0.2589838909541512,2689.8751455683405,491.67638953340884,1716.232610307924,374.5188286932264,0.12405455620733558,21.813489074771976,0.0,0.18278781092998395,0.6380343017539215,0.13923279276001294,4.611907597708377e-05,0.008109480141005961,0.0
100,PCSH,Pocoshock,Midlothian,1,richmondvagis,1572900161564,richmondvagis,1572900161564,0cb455ba-5a53-4db0-930a-679723de2243,4893509.796875,9745.51569025047,0,9,168,177,9,0.0,1.0,0.9491525423728814,0.0,0.05084745762711865,705.2964960638121,77.78784633663336,450.8091017424196,152.97275315621079,3.904409275583914,0.0,0.0,0.11029098651525905,0.6391767210787793,0.21689141234918383,0.0055358410220014195,0.0,0.0
101,PWHP,Powhite Park,Midlothian,3,richmondvagis,1572900161564,richmondvagis,1572900161564,3be24b3f-4013-46de-95ce-541157c56285,5004216.08203125,17299.2331071931,0,3,52,55,3,0.0,1.0,0.9454545454545454,0.0,0.05454545454545454,599.2174812056837,271.2526503834326,252.56672071912917,12.76725174297116,17.668077616593948,0.006093121316245256,0.0,0.45267813254988143,0.4214942464811614,0.021306540852717132,0.029485250632281388,1.0168463883906231e-05,0.0
102,PRPK,Providence Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,dfffb41c-cd3e-4bf1-9a8e-6c0240613f49,5646448.21875,10141.0109886082,49,50,507,606,99,0.494949494949495,0.5050505050505051,0.8366336633663366,0.08085808580858085,0.08250825082508251,1542.1099213136717,189.6498321492731,1274.642331555882,32.97806581173377,12.407716282458004,2.944381532964825,0.0,0.12298074834232099,0.8265573769670432,0.02138502927446369,0.008045935060120933,0.0019093201413661908,0.0
103,RDPH,Randolph,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,871adb30-1de6-4aa0-a590-b3598aade6e0,9686383.1875,12766.2280471449,31,390,753,1174,421,0.07363420427553444,0.9263657957244655,0.641396933560477,0.026405451448040886,0.3321976149914821,1662.0703859257826,625.574169918093,937.4595314592113,42.417274727074556,24.199059960895756,0.0,0.0,0.3763824776708507,0.5640311862827886,0.02552074514187791,0.014559587948747876,0.0,0.0
104,RDCR,Reedy Creek,Old South,1,richmondvagis,1572900161564,richmondvagis,1572900161564,df6089c7-eb3e-46e0-83af-8e6403da5756,4954448.59765625,9575.73628784704,22,38,386,446,60,0.36666666666666664,0.6333333333333333,0.8654708520179372,0.04932735426008968,0.08520179372197309,1089.9287522440868,242.6332102482521,761.4204958169282,52.79824372830481,2.514311371468255,0.0,0.0,0.2226138265906715,0.6985965772984857,0.04844192211609881,0.0023068584678507327,0.0,0.0
105,RSDL,Rosedale,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,218f148f-2a8d-4845-a258-2d135369b7b1,8455310.5,13024.9047488152,12,35,462,509,47,0.2553191489361702,0.7446808510638298,0.9076620825147348,0.023575638506876228,0.068762278978389,672.4270917551897,481.0197288487985,166.28981340434612,14.572410965952713,0.2077632320678653,0.0,0.0,0.7153485258799227,0.24729790849189517,0.02167136206233952,0.00030897510617181615,0.0,0.0
106,SRGD,Sauer's Gardens,Far West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,af3d35d2-fcdd-4d23-9596-9a7314395ab3,9774805.6015625,14758.0992759259,15,104,430,549,119,0.12605042016806722,0.8739495798319328,0.7832422586520947,0.0273224043715847,0.1894353369763206,1684.8883227898557,1480.3619066525923,129.66072430976183,10.647073462936095,34.22191924265045,5.280284366496202e-05,0.0,0.8786112922911078,0.07695508512698827,0.0063191567766975555,0.02031109052140942,3.133907627630211e-08,0.0
107,SCOT,Scott's Addition,Near West,2,richmondvagis,1572900161564,richmondvagis,1572900161564,e3b840f8-20bc-4f3d-8b8d-3cf8919f0559,11059594.9140625,14100.6078126424,35,110,489,634,145,0.2413793103448276,0.7586206896551724,0.7712933753943217,0.055205047318611984,0.17350157728706625,848.7119218995979,655.6348742549197,117.70650301124115,18.12727167745583,39.06365085506454,0.00022288119320254,0.0,0.7725057906426829,0.1386884053045808,0.021358568449095353,0.046026984948711186,2.626111256970262e-07,0.0
108,SHWP,Sherwood Park,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,45b006b4-b2da-4602-82e3-9c406ece035e,7406694.390625,11252.0245563413,1,44,276,321,45,0.022222222222222223,0.9777777777777777,0.8598130841121495,0.003115264797507788,0.13707165109034267,976.7911586573326,585.7031396374697,303.7732468767341,17.04782862944,12.873344474971496,0.727730838876863,0.0,0.5996196161752317,0.3109909873614044,0.017452889984050868,0.013179218874858371,0.0007450219347574558,0.0
109,SHKB,Shockoe Bottom,East,2,richmondvagis,1572900161564,richmondvagis,1572900161564,b5e94136-d6e2-47d2-9217-92adacf94dc4,14761578.6523438,21800.0755168857,2,187,343,532,189,0.010582010582010581,0.9894179894179894,0.6447368421052632,0.0037593984962406013,0.35150375939849626,3776.1305492821284,1706.9842557196155,1471.9415968397677,276.9064633527977,119.17615187743986,0.2293826079615989,0.0,0.45204587962249515,0.3898015647577638,0.07333074419406388,0.031560389748732647,6.074541252425881e-05,0.0
110,SHKS,Shockoe Slip,Downtown,2,richmondvagis,1572900161564,richmondvagis,1572900161564,be027f08-01a6-4a8d-afcd-ad0b285b6ee5,2121632.17578125,5956.22716825479,0,59,99,158,59,0.0,1.0,0.6265822784810127,0.0,0.37341772151898733,210.52777028951826,137.64949933779602,35.26510415477748,8.666795007916095,15.853300862840538,0.0,0.0,0.6538306046204742,0.16750808744271994,0.04116699186999178,0.0753026588418195,0.0,0.0
111,SGD,South Garden,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,f0fc9d1e-4074-414f-81fc-0cc1f88e8fd1,15669948.7695313,23597.6256580016,0,93,808,901,93,0.0,1.0,0.8967813540510544,0.0,0.10321864594894561,2307.3163609549792,417.3458204835223,1429.306510299536,356.7001053048574,0.1976080000508218,23.517195761440398,0.0,0.18087932263904474,0.6194670720004594,0.1545952307802395,8.564408565500462e-05,0.010192445283795771,0.0
112,SHPN,Southampton,Huguenot,1,richmondvagis,1572900161564,richmondvagis,1572900161564,41642037-46d1-43ea-ba43-dcb9c235134b,16225521.6914063,17362.1588500192,0,82,334,416,82,0.0,1.0,0.8028846153846154,0.0,0.1971153846153846,785.3288613822202,684.6210626332419,73.47830809259425,3.266928374770287,17.706535776667387,0.0,0.0064751930514754235,0.871763532831676,0.09356374342752226,0.004159949462471455,0.022546651024009164,0.0,8.245199393383738e-06
113,SBHG,Southern Barton Heights,North,1,richmondvagis,1572900161564,richmondvagis,1572900161564,fadd4a1f-1779-45be-bce2-54c1d2171326,6414159.32421875,12507.0103142812,12,97,311,420,109,0.11009174311926606,0.8899082568807339,0.7404761904761905,0.02857142857142857,0.23095238095238096,1234.86776220188,178.46221400367764,966.1993934031996,18.807289246208597,22.648231551479785,0.7763969871923507,0.0,0.1445192914304148,0.7824314659250472,0.015230205064770267,0.018340612853230503,0.0006287288493206473,0.0
114,SWD,Southwood,Broad Rock,1,richmondvagis,1572900161564,richmondvagis,1572900161564,31660e42-6271-4071-8463-1a9252234b38,5527929.00390625,10968.1279303709,0,40,349,389,40,0.0,1.0,0.897172236503856,0.0,0.10282776349614396,878.7409849178594,43.161554264677704,374.99066377544875,427.34304338397186,10.837335462608701,2.943245132074439,0.0,0.049117493101465216,0.4267362854487789,0.4863128620590263,0.012332798456671195,0.0033493887079246226,0.0
115,STAD,Stadium,Near West,1,richmondvagis,1572900161564,richmondvagis,1572900161564,6499b62d-ac12-4c4d-a7c6-34041b52c302,5018313.546875,11638.1018211,27,15,205,247,42,0.6428571428571429,0.35714285714285715,0.8299595141700404,0.10931174089068826,0.06072874493927125,186.02837022561533,117.750287754955,57.011291492996136,0.023886048393835922,9.236482280510453,0.0,0.0,0.6329695175641616,0.3064655752445329,0.00012840003040862481,0.049650933722143784,0.0,0.0
